project	grant	lab	composite	dataType	view	cell	treatment	antibody	protocol	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	labExpId	type	md5sum	size	geoSampleAccession	softwareVersion	tableName	dateResubmitted	origAssembly	labVersion	objStatus	submittedDataVersion	filename
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	Pol2	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3820	bam	d2a8c82963d765975a842011aee6e650	1.1G	GSM803410	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	Pol2	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3820	bai	c444881e06bd8452a37b474ac488b716	5.7M	GSM803410	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	K562	None	Pol2	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3819	broadPeak	565f9ad826cef16de8d415a996a4ad7f	744K	GSM803410	MACS	wgEncodeHaibTfbsK562Pol2V0416101PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	K562	None	Pol2	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3820	broadPeak	c28ca2b77ed0744ecc40bf064d950949	875K	GSM803410	MACS	wgEncodeHaibTfbsK562Pol2V0416101PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	Pol2	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3819	fastq	792ab7fc24b36de1ed2bd26df78d962d	1.2G	GSM803410	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	Pol2	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3820	fastq	5228a4d13ac3faae7a64af1b12c0d9d6	1.2G	GSM803410	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	Pol2	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3819	bigWig	e8421b5c7bf0f7469f28811a9cc3572d	75M	GSM803410	NA	wgEncodeHaibTfbsK562Pol2V0416101RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	Pol2	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001633	2011-01-06	2011-10-06	3164	exp	SL2455	SL3820	bigWig	9006e1f933bf5eb538d8130609202ceb	81M	GSM803410	NA	wgEncodeHaibTfbsK562Pol2V0416101RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pol2V0416101RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	PU.1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001482	2010-12-14	2011-09-14	3095	exp	SL518	SL646	bam	ef21b521e42c859e84ff447bb3f84eb5	835M	GSM803384	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	PU.1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001482	2010-12-14	2011-09-14	3095	exp	SL518	SL646	bai	e0795995ebbd8ccfcafce68c0f25baac	5.9M	GSM803384	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	PU.1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001482	2010-12-14	2011-09-14	3095	exp	SL519	SL705	bam	80761bac7821da91c5c03caeed9fb513	750M	GSM803384	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	PU.1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001482	2010-12-14	2011-09-14	3095	exp	SL519	SL705	bai	645049aaf85ef414e51427562d4b3151	5.9M	GSM803384	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	K562	None	PU.1	PCR1x	1	ENCODE June 2010 Freeze	wgEncodeEH001482	2009-10-26	2010-07-26	1240	exp	SL518	SL646	broadPeak	43594cd9473d6b3fdf24716a7218233d	772K	GSM803384	MACS	wgEncodeHaibTfbsK562Pu1Pcr1xPkRep1	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xPkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	K562	None	PU.1	PCR1x	2	ENCODE June 2010 Freeze	wgEncodeEH001482	2009-10-26	2010-07-26	1240	exp	SL519	SL705	broadPeak	b5883a071bb3179666ea345d29afd42e	361K	GSM803384	MACS	wgEncodeHaibTfbsK562Pu1Pcr1xPkRep2	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xPkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	PU.1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001482	2010-12-08	2011-09-08	3018	exp	SL518	SL646	fastq	61b026659456a9b82e06be8ceb65260d	1.1G	GSM803384	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xRawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	PU.1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001482	2011-01-06	2011-10-06	3036	exp	SL518	SL646	bigWig	a4cecbbe658dba5f3bec5e863e18ef35	34M	GSM803384	NA	wgEncodeHaibTfbsK562Pu1Pcr1xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	PU.1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001482	2011-01-06	2011-10-06	3036	exp	SL519	SL705	bigWig	e6ad1bf4336097dbf8d2df48a7499da3	18M	GSM803384	NA	wgEncodeHaibTfbsK562Pu1Pcr1xRawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Pu1Pcr1xRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	PU.1	PCR1x	2	ENCODE Jan 2010 Freeze	wgEncodeEH001482	2009-11-20	2010-08-19	768	exp	SL519	SL705	fastq	89a2afb6f28496547735c59db0a0999d	898M	GSM803384	NA	NA	NA	hg18	4	NA	NA	wgEncodeHaibTfbsK562Pu1RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	Rad21	v041610.2	1	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-10-28	2011-07-28	2716	exp	SL1396	SL2947	bam	b6c6b826efb5b3633ae3c335dee47bb6	588M	GSM803447	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	Rad21	v041610.2	1	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-10-28	2011-07-28	2716	exp	SL1396	SL2947	bai	d0a4eadf7e1663086c247bc732f61e22	5.6M	GSM803447	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	Rad21	v041610.2	2	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-10-28	2011-07-28	2716	exp	SL1397	SL3072	bam	05ef66cecf75478e87f80b580fa0b9b2	408M	GSM803447	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	Rad21	v041610.2	2	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-10-28	2011-07-28	2716	exp	SL1397	SL3072	bai	549a568e2808a23e5c7ec44e02e262a1	5.6M	GSM803447	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	K562	None	Rad21	v041610.2	1	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-10-28	2011-07-28	2716	exp	SL1396	SL2947	broadPeak	59855e37b44e6bfa17dfb8419a9ebb13	565K	GSM803447	MACS	wgEncodeHaibTfbsK562Rad21V0416102PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	K562	None	Rad21	v041610.2	2	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-10-28	2011-07-28	2716	exp	SL1397	SL3072	broadPeak	42ae11ba2a9c020742d6b1d328664fd3	684K	GSM803447	MACS	wgEncodeHaibTfbsK562Rad21V0416102PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	Rad21	v041610.2	1	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-12-08	2011-09-08	3022	exp	SL1396	SL2947	fastq	19ee5547fd8b4d1ec69070be287766df	788M	GSM803447	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	Rad21	v041610.2	2	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-12-08	2011-09-08	3017	exp	SL1397	SL3072	fastq	0b89f08a4eb98e12b2dd0b720c6d4808	388M	GSM803447	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	Rad21	v041610.2	1	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-11-29	2011-08-28	3028	exp	SL1396	SL2947	bigWig	6a88ab646560f6d6190c8cd4c181eba7	18M	GSM803447	NA	wgEncodeHaibTfbsK562Rad21V0416102RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	Rad21	v041610.2	2	ENCODE Jan 2011 Freeze	wgEncodeEH001585	2010-11-29	2011-08-28	3029	exp	SL1397	SL3072	bigWig	b36c8131bd41709835ceed4c53d562c0	21M	GSM803447	NA	wgEncodeHaibTfbsK562Rad21V0416102RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562Rad21V0416102RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-19	2011-10-19	3091	input	SL518	SL518	bam	61131f9726d640aeacc9efff3972b705	2.1G	GSM803352	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-19	2011-10-19	3091	input	SL518	SL518	bai	1bf51e73a5e32a7dbac7543e5dffddb6	6.4M	GSM803352	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-19	2011-10-19	3091	input	SL519	SL519	bam	3ff15493e7f139d2ec21042a7890adf9	1.2G	GSM803352	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-19	2011-10-19	3091	input	SL519	SL519	bai	a4f1f38d4cbaf05b07963fc1002f5826	6.1M	GSM803352	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	3	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-02-07	2011-11-07	3503	input	SL1396	SL1396	bam	2b7229273079a80530d5588899a21220	2.9G	GSM803352	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep3.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	3	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-02-07	2011-11-07	3503	input	SL1396	SL1396	bai	98f89e688ccc4657115a8494f55d2974	6.4M	GSM803352	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep3.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	4	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-02-07	2011-11-07	3503	input	SL1397	SL1397	bam	336a79be5793b0972db9e8c8f0be41a6	1.2G	GSM803352	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep4.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	PCR1x	4	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-02-07	2011-11-07	3503	input	SL1397	SL1397	bai	a32b387a276551f9f9c2e711b917caab	6.0M	GSM803352	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xAlnRep4.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	RevXlinkChromatin	PCR1x	3	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-21	2011-10-21	3019	input	SL1396	SL1396	fastq	c234d24eff2770c70e0e170884c06ac3	1.7G	GSM803352	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawDataRep3.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	RevXlinkChromatin	PCR1x	4	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-21	2011-10-21	3019	input	SL1397	SL1397	fastq	fe2781ea65c29aa06110d603e556e179	1.3G	GSM803352	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawDataRep4.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	RevXlinkChromatin	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-20	2011-10-20	3035	input	SL518	SL518	bigWig	0ada227a3484493f487690ba536107b9	41M	GSM803352	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	RevXlinkChromatin	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-20	2011-10-20	3035	input	SL519	SL519	bigWig	3011c9ebe84e441c29a8d7a83d068664	17M	GSM803352	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	RevXlinkChromatin	PCR1x	3	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-21	2011-10-21	3026	input	SL1396	SL1396	bigWig	b57e305c0ade7dbdc17bb1ee6c57948d	3.4M	GSM803352	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep3	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep3.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	RevXlinkChromatin	PCR1x	4	ENCODE Jan 2011 Freeze	wgEncodeEH001466	2011-01-21	2011-10-21	3026	input	SL1397	SL1397	bigWig	ffff1daec20198d545a732f96230a657	539K	GSM803352	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep4	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchPcr1xRawRep4.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2011-02-07	2011-08-28	3503	input	SL2455	SL2455	bam	ff6979ace9befe82e71b6a05609d36e1	488M	GSM803468	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2011-02-07	2011-08-28	3503	input	SL2455	SL2455	bai	ab2f3d2efd5a0281092e7ad542dfad36	5.7M	GSM803468	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2011-01-21	2011-10-21	3492	input	SL3980	SL3980	bam	0e39315b965ce53119fda74a9aab8e42	719M	GSM803468	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2011-01-21	2011-10-21	3492	input	SL3980	SL3980	bai	f5144c32c596051a8f24f37d41e7ce37	5.9M	GSM803468	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	RevXlinkChromatin	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2011-01-21	2011-10-21	3019	input	SL2455	SL2455	fastq	586e7d4c51a197911d60b56592c41d8a	420M	GSM803468	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	RevXlinkChromatin	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2011-01-21	2011-10-21	3492	input	SL3980	SL3980	fastq	77eb051fe7e747fe8d692a6d375bf8c0	618M	GSM803468	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	RevXlinkChromatin	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2010-11-29	2011-08-28	3028	input	SL2455	SL2455	bigWig	fa20b05ea082dcb063463b73b6a5af2f	2.6M	GSM803468	NA	wgEncodeHaibTfbsK562RxlchV0416101RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	K562	None	RevXlinkChromatin	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001599	2011-01-21	2011-10-21	3492	input	SL3980	SL3980	bigWig	1e2967cfc1b93b23fea86ed0a36e699c	1.6M	GSM803468	NA	wgEncodeHaibTfbsK562RxlchV0416101RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0416101RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002332	2011-09-30	2012-06-30	4882	input	SL6023	SL6023	bam	d4399654bd1f418ba1e01f948bac319a	2.3G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002332	2011-09-30	2012-06-30	4882	input	SL6023	SL6023	bai	e9d45aa7cf7140e330b1a91df09fc06b	6.6M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002332	2011-12-21	2012-09-21	5271	input	SL9103	SL9103	bam	3e7a7e1bc2dcf87dafc63aa28351911b	1.9G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002332	2011-12-21	2012-09-21	5271	input	SL9103	SL9103	bai	e62cef9f172a2eab07d6504c83cb5e01	6.4M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	3	ENCODE Jul 2012 Freeze	wgEncodeEH002332	2012-07-31	2013-05-01	7052	input	SL11659	SL11659	bam	384abe26666169125620aaad70d40853	1.3G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep3.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	3	ENCODE Jul 2012 Freeze	wgEncodeEH002332	2012-07-31	2013-05-01	7052	input	SL11659	SL11659	bai	7741d045e759c4e216692d2f1f6b6bad	6.1M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep3.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	4	ENCODE Jul 2012 Freeze	wgEncodeEH002332	2012-07-31	2013-05-01	7052	input	SL12793	SL12793	bam	50278fceb2f9e35b6fe20964b9dd3eac	1.7G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep4.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	K562	None	RevXlinkChromatin	v042211.1	4	ENCODE Jul 2012 Freeze	wgEncodeEH002332	2012-07-31	2013-05-01	7052	input	SL12793	SL12793	bai	c0cf192374cc6dd7ab4931a438165750	6.3M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111AlnRep4.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	RevXlinkChromatin	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002332	2011-09-30	2012-06-30	4882	input	SL6023	SL6023	fastq	21836fef895893fa93d71704d4451f04	2.3G	GSM1010894	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	RevXlinkChromatin	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002332	2011-12-21	2012-09-21	5271	input	SL9103	SL9103	fastq	f09c019113f05e0bc1f95dc2d3986cc5	1.8G	GSM1010894	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	K562	None	RevXlinkChromatin	v042211.1	3	ENCODE Jul 2012 Freeze	wgEncodeEH002332	2012-07-31	2013-05-01	7052	input	SL11659	SL11659	fastq	e625da2f5473290674459c818c555777	1.3G	GSM1010894	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsK562RxlchV0422111RawDataRep3.fastq.gz
